_latitude,_longitude,_date,_max_temp,_min_temp,_feels_max_temp,_feels_min_temp
40.738136291503906,-74.04254150390625,2023-08-19,79.39849853515625,64.45849609375,79.94782257080078,62.037864685058594
40.738136291503906,-74.04254150390625,2023-08-20,78.40850067138672,58.608497619628906,75.05288696289062,57.06578826904297
40.738136291503906,-74.04254150390625,2023-08-21,84.70849609375,58.248497009277344,85.00202941894531,58.6151123046875
40.738136291503906,-74.04254150390625,2023-08-22,86.86849975585938,64.09850311279297,92.10659790039062,65.76717376708984
40.738136291503906,-74.04254150390625,2023-08-23,77.86849975585938,63.19850158691406,77.00312042236328,58.99507522583008
40.738136291503906,-74.04254150390625,2023-08-24,76.87849426269531,59.688499450683594,78.3206787109375,58.612022399902344
40.738136291503906,-74.04254150390625,2023-08-25,74.89849853515625,66.07849884033203,72.40371704101562,67.00202941894531
40.738136291503906,-74.04254150390625,2023-08-26,81.28849792480469,68.6884994506836,86.02027130126953,69.9698715209961
40.738136291503906,-74.04254150390625,2023-08-27,85.24849700927734,66.70849609375,89.97713470458984,71.43099975585938
40.738136291503906,-74.04254150390625,2023-08-28,81.91850280761719,64.09850311279297,84.92158508300781,64.8114013671875
40.738136291503906,-74.04254150390625,2023-08-29,75.88850402832031,64.90850067138672,77.01152038574219,68.95191955566406
40.738136291503906,-74.04254150390625,2023-08-30,80.65850067138672,62.8385009765625,84.62693786621094,65.54247283935547
40.738136291503906,-74.04254150390625,2023-08-31,84.16850280761719,66.79850006103516,84.67413330078125,64.1226806640625
40.738136291503906,-74.04254150390625,2023-09-01,76.15850067138672,61.75849914550781,72.2520751953125,57.839176177978516
40.738136291503906,-74.04254150390625,2023-09-02,74.89849853515625,55.548500061035156,73.54862976074219,52.11237335205078
40.738136291503906,-74.04254150390625,2023-09-03,79.39849853515625,54.1984977722168,79.61414337158203,52.50481414794922
40.738136291503906,-74.04254150390625,2023-09-04,89.11849212646484,63.28850173950195,91.2354736328125,63.787845611572266
40.738136291503906,-74.04254150390625,2023-09-05,91.81849670410156,66.61849975585938,95.32911682128906,70.66073608398438
40.738136291503906,-74.04254150390625,2023-09-06,94.51849365234375,70.66850280761719,98.74532318115234,74.97126770019531
40.738136291503906,-74.04254150390625,2023-09-07,95.50849914550781,72.19850158691406,99.15797424316406,78.0107650756836
40.738136291503906,-74.04254150390625,2023-09-08,94.3385009765625,69.67849731445312,99.63473510742188,74.46247863769531
